id,move_id/id,account_id/id,balance,source_analytic_id/id,department_analytic_id/id,activity_analytic_id/id,fund_analytic_id/id,note
budget_move_line_269_02bee47f,budget_move_7_b2d06ca9,budget.budget_account_5104010101,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_270_6b16faa3,budget_move_7_b2d06ca9,budget.budget_account_5104010102,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_271_4d903366,budget_move_7_b2d06ca9,budget.budget_account_5104010105,5000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_272_c06f505e,budget_move_7_b2d06ca9,budget.budget_account_5104010109,5000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_273_3ad4a8e8,budget_move_7_b2d06ca9,budget.budget_account_5104010111,3000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_274_cbaba91a,budget_move_7_b2d06ca9,budget.budget_account_5104020001,1200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_275_e9950b68,budget_move_7_b2d06ca9,budget.budget_account_5104020003,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_276_00cfc747,budget_move_7_b2d06ca9,budget.budget_account_5104020008,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_277_6b3d1e68,budget_move_7_b2d06ca9,budget.budget_account_5108000006,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_278_76b81ef9,budget_move_7_b2d06ca9,budget.budget_account_5108000024,500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_279_a5508456,budget_move_7_b2d06ca9,budget.budget_account_5108000010,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_280_031ea7b7,budget_move_7_b2d06ca9,budget.budget_account_5104010204,306200,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_331_0880c678,budget_move_7_b2d06ca9,budget.budget_account_5104010206,300000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_332_e62589bf,budget_move_7_b2d06ca9,budget.budget_account_5411000004,2400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_333_f0f25310,budget_move_7_b2d06ca9,budget.budget_account_0702000002,5363900,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0702,
budget_move_line_334_66f03aa3,budget_move_7_b2d06ca9,budget.budget_account_0702000001,333900,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0702,
budget_move_line_335_058f740e,budget_move_7_b2d06ca9,budget.budget_account_5101020019,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_336_c624c22b,budget_move_7_b2d06ca9,budget.budget_account_5101020020,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_349_83084426,budget_move_7_b2d06ca9,budget.budget_account_5108000008,0,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_350_ce8610ad,budget_move_7_b2d06ca9,budget.budget_account_5108000008,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_351_364f6c01,budget_move_7_b2d06ca9,budget.budget_account_5108000009,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_352_01acaa01,budget_move_7_b2d06ca9,budget.budget_account_5107010022,318000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010114,account_analytic_kmitl.fund_0200,
budget_move_line_353_a74d2aa9,budget_move_7_b2d06ca9,budget.budget_account_5101020037,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0500,
budget_move_line_392_df8f8b90,budget_move_7_b2d06ca9,budget.budget_account_5108000019,1971800,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0500,
budget_move_line_393_76679bd5,budget_move_7_b2d06ca9,budget.budget_account_5104010214,498400,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_394_785a523f,budget_move_7_b2d06ca9,budget.budget_account_5104010285,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_395_0d266bc5,budget_move_7_b2d06ca9,budget.budget_account_5102010000,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_416_085dd8fd,budget_move_7_b2d06ca9,budget.budget_account_5102020000,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_417_e9b74745,budget_move_7_b2d06ca9,budget.budget_account_5107010021,450000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_418_d99d3b23,budget_move_7_b2d06ca9,budget.budget_account_5107010501,321300,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0705,
budget_move_line_419_6cfbb627,budget_move_7_b2d06ca9,budget.budget_account_5104030201,27000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0200,
budget_move_line_420_387450cc,budget_move_7_b2d06ca9,budget.budget_account_5104010214,30000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0200,
budget_move_line_421_73f99051,budget_move_7_b2d06ca9,budget.budget_account_5104010210,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0200,
budget_move_line_422_09ca9bb7,budget_move_7_b2d06ca9,budget.budget_account_5104030101,550000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0200,
budget_move_line_423_ae241802,budget_move_7_b2d06ca9,budget.budget_account_5101020024,400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010119,account_analytic_kmitl.fund_0200,
budget_move_line_424_3d2d61f0,budget_move_7_b2d06ca9,budget.budget_account_5101020115,90000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010119,account_analytic_kmitl.fund_0200,
budget_move_line_437_c2647cb2,budget_move_7_b2d06ca9,budget.budget_account_5101020012,4150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010233211,account_analytic_kmitl.fund_0200,
budget_move_line_438_8742e165,budget_move_7_b2d06ca9,budget.budget_account_5101020011,250000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010233211,account_analytic_kmitl.fund_0200,
budget_move_line_439_8f6c196b,budget_move_7_b2d06ca9,budget.budget_account_5101020018,950000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010233211,account_analytic_kmitl.fund_0200,
budget_move_line_486_41459405,budget_move_7_b2d06ca9,budget.budget_account_5104010291,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010233211,account_analytic_kmitl.fund_0200,
budget_move_line_487_a7e3fe4d,budget_move_7_b2d06ca9,budget.budget_account_5104010101,400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010233211,account_analytic_kmitl.fund_0200,
budget_move_line_488_14b71a16,budget_move_7_b2d06ca9,budget.budget_account_5101020013,500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010233212,account_analytic_kmitl.fund_0200,
budget_move_line_489_c7d1291f,budget_move_7_b2d06ca9,budget.budget_account_5101020023,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010233212,account_analytic_kmitl.fund_0200,
budget_move_line_490_525c4bf0,budget_move_7_b2d06ca9,budget.budget_account_5101020011,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010233212,account_analytic_kmitl.fund_0200,
budget_move_line_491_5651f23a,budget_move_7_b2d06ca9,budget.budget_account_5101020018,120000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010233212,account_analytic_kmitl.fund_0200,
budget_move_line_492_e3b2349c,budget_move_7_b2d06ca9,budget.budget_account_5107010501,330000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0705,
budget_move_line_493_34f7fd84,budget_move_7_b2d06ca9,budget.budget_account_5108000019,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0400,
budget_move_line_494_2365a61e,budget_move_7_b2d06ca9,budget.budget_account_5108000019,80000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_090110301,account_analytic_kmitl.fund_0701,
budget_move_line_495_4dcd97eb,budget_move_7_b2d06ca9,budget.budget_account_5107010202,600000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_060040401,account_analytic_kmitl.fund_0300,
budget_move_line_515_feeaf553,budget_move_7_b2d06ca9,budget.budget_account_5104030203,30000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_543_7073df3b,budget_move_7_b2d06ca9,budget.budget_account_5103020000,210000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_41,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_137_a6e5b635,budget_move_12_0ba4d7c2,budget.budget_account_5101010004,1360800,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_138_28b22c59,budget_move_12_0ba4d7c2,budget.budget_account_5101010017,1540700,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_139_c9e4af6a,budget_move_12_0ba4d7c2,budget.budget_account_5101010038,5764900,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_140_fba45f0d,budget_move_12_0ba4d7c2,budget.budget_account_5101010039,144000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_141_1bd884df,budget_move_12_0ba4d7c2,budget.budget_account_5101010040,265700,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_142_77d95e10,budget_move_12_0ba4d7c2,budget.budget_account_5101020045,1456800,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_143_c650cd70,budget_move_12_0ba4d7c2,budget.budget_account_5101020045,0,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_144_6ea6e962,budget_move_12_0ba4d7c2,budget.budget_account_5101030245,126500,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,"สมทบกองทุนสวัสดิการค่าตอบแทนและสิธประโยชน์(พนักงานเงินรายได้) 107,900 บาท\nสมทบกองทุนสวัสดิการค่าตอบแทนและสิธประโยชน์(พนักงานประเภทพื้นฐาน) 18,600 บาท"
budget_move_line_145_f7ea1fe2,budget_move_12_0ba4d7c2,budget.budget_account_5101010010,70000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_168_c86f3d1a,budget_move_12_0ba4d7c2,budget.budget_account_5101020030,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_169_5e7745c0,budget_move_12_0ba4d7c2,budget.budget_account_5104030201,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_197_4f77d119,budget_move_12_0ba4d7c2,budget.budget_account_5104010201,15000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_199_0185c205,budget_move_12_0ba4d7c2,budget.budget_account_5104010202,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_205_ad886bc6,budget_move_12_0ba4d7c2,budget.budget_account_5104010203,1000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_220_650e247e,budget_move_12_0ba4d7c2,budget.budget_account_5104010203,3600000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,แม่บ้าน/รปภ
budget_move_line_298_a33e2ae5,budget_move_12_0ba4d7c2,budget.budget_account_5104010207,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_329_ca2727ec,budget_move_12_0ba4d7c2,budget.budget_account_5104010208,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_347_2b0e705d,budget_move_12_0ba4d7c2,budget.budget_account_5104010209,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_355_8600439d,budget_move_12_0ba4d7c2,budget.budget_account_5104010211,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_371_c4c5be47,budget_move_12_0ba4d7c2,budget.budget_account_5104010298,5000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_390_db192cf8,budget_move_12_0ba4d7c2,budget.budget_account_5104010212,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_405_a8af56b6,budget_move_12_0ba4d7c2,budget.budget_account_5104030203,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_407_d1a1cd32,budget_move_12_0ba4d7c2,budget.budget_account_5104010101,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_409_c81866e5,budget_move_12_0ba4d7c2,budget.budget_account_5104010102,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_414_51f4b07f,budget_move_12_0ba4d7c2,budget.budget_account_5104010104,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_426_f67b5d00,budget_move_12_0ba4d7c2,budget.budget_account_5104010105,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_432_8bcf8cf6,budget_move_12_0ba4d7c2,budget.budget_account_5104010107,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_434_1bfcab55,budget_move_12_0ba4d7c2,budget.budget_account_5104010108,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_446_f1accbfb,budget_move_12_0ba4d7c2,budget.budget_account_5104010110,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_459_bb3f552f,budget_move_12_0ba4d7c2,budget.budget_account_5104010111,30000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_461_d77033ef,budget_move_12_0ba4d7c2,budget.budget_account_5104010112,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_468_91f99d83,budget_move_12_0ba4d7c2,budget.budget_account_5104010114,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_470_78c3993b,budget_move_12_0ba4d7c2,budget.budget_account_5104010115,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_472_5c21ca82,budget_move_12_0ba4d7c2,budget.budget_account_5104010198,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_484_d3a3fa42,budget_move_12_0ba4d7c2,budget.budget_account_5104020001,1000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_497_6cd02bff,budget_move_12_0ba4d7c2,budget.budget_account_5104020003,607900,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_504_81d073af,budget_move_12_0ba4d7c2,budget.budget_account_5104020005,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_506_819ab081,budget_move_12_0ba4d7c2,budget.budget_account_5104020006,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_508_9707e912,budget_move_12_0ba4d7c2,budget.budget_account_5104020008,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_517_38697920,budget_move_12_0ba4d7c2,budget.budget_account_5104020099,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_541_61defe10,budget_move_12_0ba4d7c2,budget.budget_account_5107010044,60000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_555_27406796,budget_move_12_0ba4d7c2,budget.budget_account_5108000004,40000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_565_752850ad,budget_move_12_0ba4d7c2,budget.budget_account_5108000010,25000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_567_18ab91f7,budget_move_12_0ba4d7c2,budget.budget_account_5108000013,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_569_11a2fc98,budget_move_12_0ba4d7c2,budget.budget_account_5108000024,950000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_588_1f84e31d,budget_move_12_0ba4d7c2,budget.budget_account_5104010204,743500,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,MA ร้อยละ 2
budget_move_line_596_e5540f70,budget_move_12_0ba4d7c2,budget.budget_account_5104010205,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_606_fa54213a,budget_move_12_0ba4d7c2,budget.budget_account_5104010206,743500,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_608_c7423289,budget_move_12_0ba4d7c2,budget.budget_account_5104010106,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_617_54ad970d,budget_move_12_0ba4d7c2,budget.budget_account_5104010113,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_619_29ac9b14,budget_move_12_0ba4d7c2,budget.budget_account_5411000004,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_623_2e2ed497,budget_move_12_0ba4d7c2,budget.budget_account_5411000004,2230400,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,"สิ่งก่อสร้าง (งานปรับปรุง/ที่ดิน/อาคารเรียน  จำนวน 50,000 บาท\nMA ร้อยละ 4   จำนวน 1,486,900 บาท\nMA ร้อยละ 2  จำนวน  743,500 บาท"
budget_move_line_627_f91aed7d,budget_move_12_0ba4d7c2,budget.budget_account_5412000002,400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_629_fe781f0e,budget_move_12_0ba4d7c2,budget.budget_account_5412000003,600000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_631_1b97e006,budget_move_12_0ba4d7c2,budget.budget_account_5412000013,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_633_fb398a85,budget_move_12_0ba4d7c2,budget.budget_account_5414000001,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_650_2cad20bf,budget_move_12_0ba4d7c2,budget.budget_account_0702000002,6559800,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0702,"เงินสำรอง 15% (ใช้ได้ 10%= 4,373,150 บาท"
budget_move_line_657_db834e11,budget_move_12_0ba4d7c2,budget.budget_account_5101020019,40000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_721_59c57694,budget_move_12_0ba4d7c2,budget.budget_account_5108000008,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_724_98f74787,budget_move_12_0ba4d7c2,budget.budget_account_5104010291,1300000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010113,account_analytic_kmitl.fund_0100,
budget_move_line_726_7a43c40e,budget_move_12_0ba4d7c2,budget.budget_account_5104010109,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010113,account_analytic_kmitl.fund_0100,
budget_move_line_728_292f8a3a,budget_move_12_0ba4d7c2,budget.budget_account_5107010022,400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010114,account_analytic_kmitl.fund_0200,
budget_move_line_732_4bf2c82c,budget_move_12_0ba4d7c2,budget.budget_account_5101020037,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0500,
budget_move_line_734_40d5cbcd,budget_move_12_0ba4d7c2,budget.budget_account_5108000018,700000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0500,
budget_move_line_736_7a03ac19,budget_move_12_0ba4d7c2,budget.budget_account_5108000019,302000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0500,"โครงการสนับสนุนการทดสอบภาษาอังกฤษสำหรับนักบิน\nกิจกรรม IAAI Open Ho\nกิจกรรมแสดงความยินดีบัณฑิต\nกิจกรรมปฐมนิเทศนักศึกษาใหม่ ปีการศึกษา 2568"
budget_move_line_738_d7d35eb0,budget_move_12_0ba4d7c2,budget.budget_account_5108000023,800000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0500,
